provider_id_source,org_id_source,affiliation_type,start_date
CRM_A_P_PROV_01024_179,CRM_A_O_ORG_0408_541,Primary,2021-10-19
CRM_B_P_PROV_01024_348,CRM_B_O_ORG_0300_943,Primary,2021-11-27
CRM_B_P_PROV_01024_798,CRM_B_O_ORG_0224_828,Primary,2025-12-28
CRM_A_P_PROV_01025_354,CRM_A_O_ORG_0286_849,Primary,2024-07-11
CRM_B_P_PROV_01025_655,CRM_B_O_ORG_0083_199,Primary,2025-12-31
CRM_A_P_PROV_01026_224,CRM_A_O_ORG_0063_437,Primary,2023-12-14
CRM_B_P_PROV_01026_713,CRM_B_O_ORG_0313_219,Primary,2023-11-27
CRM_B_P_PROV_01026_713,CRM_A_O_ORG_0185_130,Secondary,2024-12-03
CRM_B_P_PROV_01026_628,CRM_A_O_ORG_0085_228,Primary,2025-07-27
CRM_A_P_PROV_01027_324,CRM_A_O_ORG_0271_518,Primary,2021-12-26
CRM_B_P_PROV_01027_917,CRM_A_O_ORG_0014_385,Primary,2022-11-10
CRM_A_P_PROV_01028_388,CRM_A_O_ORG_0073_142,Primary,2020-12-14
CRM_B_P_PROV_01028_897,CRM_A_O_ORG_0203_899,Primary,2023-06-03
CRM_B_P_PROV_01028_897,CRM_B_O_ORG_0335_402,Secondary,2025-05-26
CRM_A_P_PROV_01029_265,CRM_A_O_ORG_0227_167,Primary,2022-11-29
CRM_A_P_PROV_01029_265,CRM_B_O_ORG_0105_246,Secondary,2025-04-02
CRM_B_P_PROV_01029_151,CRM_A_O_ORG_0226_594,Primary,2022-08-17
CRM_A_P_PROV_01030_990,CRM_B_O_ORG_0103_660,Primary,2021-02-14
CRM_B_P_PROV_01030_835,CRM_B_O_ORG_0376_835,Primary,2025-02-13
CRM_B_P_PROV_01030_835,CRM_B_O_ORG_0383_519,Secondary,2022-06-19
CRM_A_P_PROV_01031_425,CRM_A_O_ORG_0033_870,Primary,2024-01-12
CRM_A_P_PROV_01031_425,CRM_B_O_ORG_0318_681,Secondary,2025-07-09
CRM_B_P_PROV_01031_779,CRM_A_O_ORG_0106_539,Primary,2025-03-13
CRM_A_P_PROV_01032_493,CRM_A_O_ORG_0019_637,Primary,2025-06-30
CRM_B_P_PROV_01032_209,CRM_A_O_ORG_0301_721,Primary,2024-12-11
CRM_A_P_PROV_01033_387,CRM_B_O_ORG_0118_788,Primary,2023-11-29
CRM_A_P_PROV_01033_387,CRM_A_O_ORG_0238_336,Secondary,2021-05-15
CRM_B_P_PROV_01033_794,CRM_B_O_ORG_0368_837,Primary,2024-05-04
CRM_A_P_PROV_01033_589,CRM_A_O_ORG_0259_752,Primary,2021-11-11
CRM_A_P_PROV_01034_737,CRM_B_O_ORG_0018_650,Primary,2025-01-05
CRM_A_P_PROV_01035_812,CRM_A_O_ORG_0053_709,Primary,2020-11-15
CRM_B_P_PROV_01035_807,CRM_A_O_ORG_0144_219,Primary,2021-05-23
CRM_A_P_PROV_01036_823,CRM_B_O_ORG_0196_723,Primary,2024-06-02
CRM_A_P_PROV_01036_823,CRM_A_O_ORG_0309_271,Secondary,2024-06-29
CRM_B_P_PROV_01036_231,CRM_B_O_ORG_0219_459,Primary,2020-09-28
CRM_B_P_PROV_01036_231,CRM_A_O_ORG_0297_255,Secondary,2023-09-22
CRM_B_P_PROV_01036_816,CRM_A_O_ORG_0258_584,Primary,2024-07-30
CRM_B_P_PROV_01036_816,CRM_A_O_ORG_0076_703,Secondary,2022-12-16
CRM_A_P_PROV_01037_187,CRM_A_O_ORG_0064_760,Primary,2024-11-28
CRM_B_P_PROV_01037_780,CRM_A_O_ORG_0216_361,Primary,2022-06-28
CRM_A_P_PROV_01038_599,CRM_A_O_ORG_0259_752,Primary,2022-01-20
CRM_B_P_PROV_01038_301,CRM_B_O_ORG_0241_706,Primary,2023-05-18
CRM_A_P_PROV_01039_511,CRM_A_O_ORG_0054_114,Primary,2025-03-18
CRM_A_P_PROV_01039_511,CRM_B_O_ORG_0182_119,Secondary,2021-06-19
CRM_B_P_PROV_01039_858,CRM_A_O_ORG_0101_969,Primary,2025-06-22
CRM_A_P_PROV_01040_608,CRM_A_O_ORG_0223_252,Primary,2024-04-13
CRM_A_P_PROV_01040_608,CRM_A_O_ORG_0182_326,Secondary,2022-03-19
CRM_B_P_PROV_01040_161,CRM_B_O_ORG_0358_764,Primary,2023-01-31
CRM_A_P_PROV_01041_274,CRM_B_O_ORG_0184_184,Primary,2025-07-15
CRM_B_P_PROV_01041_219,CRM_A_O_ORG_0226_594,Primary,2023-04-09
CRM_B_P_PROV_01041_219,CRM_A_O_ORG_0146_531,Secondary,2024-08-21
CRM_A_P_PROV_01042_760,CRM_A_O_ORG_0353_918,Primary,2023-10-20
CRM_B_P_PROV_01042_757,CRM_B_O_ORG_0299_585,Primary,2023-04-12
CRM_B_P_PROV_01042_757,CRM_B_O_ORG_0137_363,Secondary,2025-05-20
CRM_A_P_PROV_01043_607,CRM_B_O_ORG_0101_681,Primary,2020-12-06
CRM_B_P_PROV_01043_841,CRM_A_O_ORG_0296_662,Primary,2022-08-01
CRM_A_P_PROV_01044_757,CRM_A_O_ORG_0186_919,Primary,2021-02-05
CRM_B_P_PROV_01044_459,CRM_A_O_ORG_0075_776,Primary,2024-01-10
CRM_A_P_PROV_01045_807,CRM_B_O_ORG_0393_615,Primary,2021-12-06
CRM_B_P_PROV_01045_463,CRM_B_O_ORG_0327_439,Primary,2021-12-26
CRM_A_P_PROV_01046_877,CRM_A_O_ORG_0328_833,Primary,2024-04-02
CRM_A_P_PROV_01046_877,CRM_A_O_ORG_0179_829,Secondary,2023-10-28
CRM_B_P_PROV_01046_515,CRM_B_O_ORG_0164_914,Primary,2022-09-21
CRM_A_P_PROV_01047_997,CRM_A_O_ORG_0092_991,Primary,2023-02-10
CRM_A_P_PROV_01047_997,CRM_B_O_ORG_0097_416,Secondary,2022-10-05
CRM_B_P_PROV_01047_220,CRM_A_O_ORG_0154_653,Primary,2023-08-30
CRM_B_P_PROV_01047_220,CRM_B_O_ORG_0051_350,Secondary,2020-12-11
CRM_B_P_PROV_01047_497,CRM_A_O_ORG_0058_185,Primary,2024-09-26
CRM_B_P_PROV_01047_497,CRM_A_O_ORG_0417_989,Secondary,2022-01-25
CRM_A_P_PROV_01048_229,CRM_A_O_ORG_0012_566,Primary,2023-09-06
CRM_B_P_PROV_01048_908,CRM_B_O_ORG_0109_566,Primary,2025-06-09
CRM_B_P_PROV_01048_690,CRM_B_O_ORG_0303_660,Primary,2022-09-06
CRM_B_P_PROV_01048_690,CRM_A_O_ORG_0088_579,Secondary,2025-03-24
CRM_A_P_PROV_01049_316,CRM_B_O_ORG_0165_473,Primary,2024-09-04
CRM_A_P_PROV_01049_316,CRM_B_O_ORG_0017_210,Secondary,2024-07-31
CRM_B_P_PROV_01049_269,CRM_B_O_ORG_0093_907,Primary,2022-07-26
CRM_B_P_PROV_01049_269,CRM_A_O_ORG_0159_878,Secondary,2025-10-22
CRM_A_P_PROV_01050_618,CRM_A_O_ORG_0022_791,Primary,2021-03-09
CRM_B_P_PROV_01050_582,CRM_B_O_ORG_0040_161,Primary,2024-01-07
CRM_B_P_PROV_01050_133,CRM_B_O_ORG_0076_301,Primary,2021-03-10
CRM_A_P_PROV_01051_268,CRM_A_O_ORG_0404_659,Primary,2022-01-26
CRM_B_P_PROV_01051_508,CRM_B_O_ORG_0264_742,Primary,2023-11-10
CRM_B_P_PROV_01051_508,CRM_A_O_ORG_0350_757,Secondary,2024-12-29
CRM_A_P_PROV_01052_830,CRM_A_O_ORG_0234_503,Primary,2020-11-23
CRM_B_P_PROV_01052_235,CRM_B_O_ORG_0018_340,Primary,2023-03-07
CRM_B_P_PROV_01052_235,CRM_A_O_ORG_0007_270,Secondary,2023-05-21
CRM_A_P_PROV_01053_862,CRM_A_O_ORG_0243_913,Primary,2024-12-04
CRM_A_P_PROV_01053_862,CRM_A_O_ORG_0032_632,Secondary,2021-11-17
CRM_B_P_PROV_01053_303,CRM_B_O_ORG_0281_957,Primary,2020-12-20
CRM_B_P_PROV_01053_343,CRM_B_O_ORG_0405_332,Primary,2025-05-26
CRM_A_P_PROV_01054_890,CRM_B_O_ORG_0373_678,Primary,2021-01-26
CRM_A_P_PROV_01054_890,CRM_B_O_ORG_0256_281,Secondary,2022-02-15
CRM_B_P_PROV_01054_427,CRM_A_O_ORG_0308_288,Primary,2021-07-31
CRM_A_P_PROV_01055_596,CRM_A_O_ORG_0262_905,Primary,2021-12-29
CRM_B_P_PROV_01055_515,CRM_B_O_ORG_0178_930,Primary,2022-05-21
CRM_A_P_PROV_01056_245,CRM_B_O_ORG_0067_793,Primary,2024-09-13
CRM_A_P_PROV_01056_245,CRM_B_O_ORG_0235_578,Secondary,2024-06-12
CRM_A_P_PROV_01057_499,CRM_A_O_ORG_0290_270,Primary,2021-01-07
CRM_A_P_PROV_01057_499,CRM_B_O_ORG_0293_492,Secondary,2023-01-30
CRM_B_P_PROV_01057_546,CRM_A_O_ORG_0340_357,Primary,2022-07-12
CRM_A_P_PROV_01058_389,CRM_A_O_ORG_0256_490,Primary,2021-10-29
CRM_B_P_PROV_01058_634,CRM_A_O_ORG_0350_757,Primary,2020-10-29
CRM_B_P_PROV_01058_634,CRM_B_O_ORG_0280_599,Secondary,2021-01-18
CRM_A_P_PROV_01059_344,CRM_B_O_ORG_0027_956,Primary,2022-12-11
CRM_B_P_PROV_01059_259,CRM_B_O_ORG_0382_896,Primary,2024-12-31
CRM_B_P_PROV_01059_947,CRM_A_O_ORG_0153_108,Primary,2021-07-17
CRM_A_P_PROV_01060_841,CRM_A_O_ORG_0381_495,Primary,2025-12-07
CRM_B_P_PROV_01060_725,CRM_B_O_ORG_0300_943,Primary,2023-08-06
CRM_B_P_PROV_01060_725,CRM_B_O_ORG_0044_547,Secondary,2021-07-26
CRM_A_P_PROV_01061_623,CRM_B_O_ORG_0021_599,Primary,2023-04-20
CRM_B_P_PROV_01061_745,CRM_A_O_ORG_0401_658,Primary,2024-11-06
CRM_B_P_PROV_01061_745,CRM_A_O_ORG_0115_540,Secondary,2024-01-27
CRM_A_P_PROV_01061_938,CRM_A_O_ORG_0282_936,Primary,2022-12-27
CRM_A_P_PROV_01062_336,CRM_A_O_ORG_0300_950,Primary,2021-04-14
CRM_B_P_PROV_01062_806,CRM_A_O_ORG_0064_760,Primary,2021-02-19
CRM_A_P_PROV_01063_204,CRM_A_O_ORG_0352_465,Primary,2021-12-23
CRM_A_P_PROV_01063_204,CRM_A_O_ORG_0085_228,Secondary,2024-01-22
CRM_B_P_PROV_01063_359,CRM_B_O_ORG_0236_197,Primary,2022-05-31
CRM_B_P_PROV_01063_359,CRM_B_O_ORG_0203_134,Secondary,2022-09-23
CRM_B_P_PROV_01063_902,CRM_A_O_ORG_0149_468,Primary,2025-03-19
CRM_B_P_PROV_01063_902,CRM_A_O_ORG_0250_437,Secondary,2021-01-06
CRM_A_P_PROV_01064_449,CRM_B_O_ORG_0069_717,Primary,2024-07-21
CRM_A_P_PROV_01064_449,CRM_A_O_ORG_0322_443,Secondary,2021-03-14
CRM_B_P_PROV_01064_187,CRM_B_O_ORG_0029_746,Primary,2022-02-10
CRM_B_P_PROV_01064_369,CRM_B_O_ORG_0063_404,Primary,2025-12-03
CRM_A_P_PROV_01065_543,CRM_A_O_ORG_0043_806,Primary,2021-05-07
CRM_B_P_PROV_01065_463,CRM_A_O_ORG_0041_996,Primary,2021-10-28
CRM_A_P_PROV_01066_711,CRM_B_O_ORG_0203_350,Primary,2024-10-09
CRM_B_P_PROV_01066_802,CRM_B_O_ORG_0047_137,Primary,2023-01-30
CRM_A_P_PROV_01067_301,CRM_A_O_ORG_0303_423,Primary,2023-05-13
CRM_A_P_PROV_01067_301,CRM_B_O_ORG_0371_359,Secondary,2024-01-24
CRM_B_P_PROV_01067_825,CRM_A_O_ORG_0238_336,Primary,2022-05-28
CRM_B_P_PROV_01067_825,CRM_B_O_ORG_0185_330,Secondary,2024-06-15
CRM_A_P_PROV_01068_234,CRM_B_O_ORG_0099_911,Primary,2022-04-19
CRM_A_P_PROV_01069_128,CRM_B_O_ORG_0412_452,Primary,2022-10-13
CRM_B_P_PROV_01069_115,CRM_B_O_ORG_0091_883,Primary,2022-04-14
CRM_B_P_PROV_01069_115,CRM_B_O_ORG_0016_435,Secondary,2020-11-04
CRM_A_P_PROV_01070_421,CRM_B_O_ORG_0148_554,Primary,2025-02-07
CRM_B_P_PROV_01070_179,CRM_A_O_ORG_0072_930,Primary,2022-08-16
CRM_B_P_PROV_01070_179,CRM_B_O_ORG_0264_742,Secondary,2024-08-23
CRM_A_P_PROV_01071_489,CRM_B_O_ORG_0334_538,Primary,2025-10-17
CRM_B_P_PROV_01071_986,CRM_A_O_ORG_0366_583,Primary,2020-10-24
CRM_A_P_PROV_01072_431,CRM_A_O_ORG_0025_365,Primary,2023-08-31
CRM_B_P_PROV_01072_449,CRM_A_O_ORG_0130_508,Primary,2025-10-22
CRM_A_P_PROV_01073_454,CRM_B_O_ORG_0097_416,Primary,2021-02-03
CRM_B_P_PROV_01073_861,CRM_B_O_ORG_0036_201,Primary,2020-12-14
CRM_B_P_PROV_01073_305,CRM_B_O_ORG_0208_723,Primary,2023-08-08
CRM_A_P_PROV_01074_524,CRM_A_O_ORG_0345_858,Primary,2025-05-10
CRM_A_P_PROV_01074_524,CRM_B_O_ORG_0341_959,Secondary,2021-11-16
CRM_B_P_PROV_01074_180,CRM_A_O_ORG_0084_669,Primary,2021-11-23
CRM_A_P_PROV_01075_974,CRM_B_O_ORG_0087_111,Primary,2024-06-29
CRM_B_P_PROV_01075_243,CRM_B_O_ORG_0118_788,Primary,2023-02-02
CRM_A_P_PROV_01076_540,CRM_A_O_ORG_0391_130,Primary,2023-11-25
CRM_B_P_PROV_01076_861,CRM_A_O_ORG_0045_196,Primary,2023-09-03
CRM_A_P_PROV_01077_114,CRM_A_O_ORG_0037_831,Primary,2023-06-22
CRM_B_P_PROV_01077_918,CRM_B_O_ORG_0178_930,Primary,2024-05-18
CRM_B_P_PROV_01077_918,CRM_A_O_ORG_0321_263,Secondary,2021-06-11
CRM_A_P_PROV_01078_654,CRM_A_O_ORG_0105_332,Primary,2025-11-01
CRM_B_P_PROV_01078_747,CRM_A_O_ORG_0179_829,Primary,2022-03-23
CRM_A_P_PROV_01079_501,CRM_A_O_ORG_0311_777,Primary,2024-09-26
CRM_B_P_PROV_01079_537,CRM_A_O_ORG_0038_484,Primary,2025-10-15
CRM_B_P_PROV_01079_519,CRM_A_O_ORG_0160_386,Primary,2022-06-27
CRM_B_P_PROV_01079_519,CRM_A_O_ORG_0266_510,Secondary,2022-09-21
CRM_A_P_PROV_01080_829,CRM_A_O_ORG_0356_422,Primary,2025-05-30
CRM_A_P_PROV_01080_829,CRM_A_O_ORG_0054_114,Secondary,2021-03-20
CRM_B_P_PROV_01080_479,CRM_B_O_ORG_0387_211,Primary,2021-08-02
CRM_B_P_PROV_01080_479,CRM_B_O_ORG_0122_880,Secondary,2024-10-11
CRM_A_P_PROV_01081_455,CRM_B_O_ORG_0381_492,Primary,2022-06-04
CRM_A_P_PROV_01082_633,CRM_A_O_ORG_0066_126,Primary,2022-10-15
CRM_A_P_PROV_01082_633,CRM_A_O_ORG_0121_450,Secondary,2022-04-19
CRM_B_P_PROV_01082_820,CRM_A_O_ORG_0163_545,Primary,2021-11-19
CRM_A_P_PROV_01083_309,CRM_B_O_ORG_0093_907,Primary,2021-01-01
CRM_B_P_PROV_01083_693,CRM_A_O_ORG_0148_872,Primary,2021-05-23
CRM_A_P_PROV_01084_416,CRM_B_O_ORG_0095_433,Primary,2022-11-10
CRM_B_P_PROV_01084_541,CRM_B_O_ORG_0094_235,Primary,2021-06-13
CRM_A_P_PROV_01085_600,CRM_B_O_ORG_0162_613,Primary,2023-07-29
CRM_B_P_PROV_01085_946,CRM_B_O_ORG_0203_350,Primary,2025-05-03
CRM_A_P_PROV_01086_517,CRM_B_O_ORG_0416_713,Primary,2025-08-10
CRM_A_P_PROV_01086_517,CRM_B_O_ORG_0270_274,Secondary,2021-04-21
CRM_B_P_PROV_01086_701,CRM_B_O_ORG_0083_199,Primary,2022-08-12
CRM_B_P_PROV_01086_362,CRM_A_O_ORG_0303_423,Primary,2022-01-06
CRM_A_P_PROV_01087_156,CRM_A_O_ORG_0142_787,Primary,2021-10-26
CRM_B_P_PROV_01087_453,CRM_A_O_ORG_0069_850,Primary,2023-05-01
CRM_B_P_PROV_01087_895,CRM_A_O_ORG_0416_873,Primary,2024-04-19
CRM_A_P_PROV_01088_143,CRM_A_O_ORG_0295_306,Primary,2020-08-19
CRM_B_P_PROV_01088_923,CRM_B_O_ORG_0373_678,Primary,2023-03-31
CRM_B_P_PROV_01088_923,CRM_A_O_ORG_0404_278,Secondary,2024-01-13
CRM_A_P_PROV_01089_221,CRM_A_O_ORG_0244_563,Primary,2022-11-23
CRM_A_P_PROV_01090_339,CRM_A_O_ORG_0220_982,Primary,2024-08-24
CRM_A_P_PROV_01090_339,CRM_A_O_ORG_0096_721,Secondary,2022-11-29
CRM_A_P_PROV_01091_951,CRM_A_O_ORG_0126_889,Primary,2024-01-21
CRM_A_P_PROV_01092_544,CRM_B_O_ORG_0257_446,Primary,2022-02-01
CRM_B_P_PROV_01092_777,CRM_A_O_ORG_0087_103,Primary,2020-08-29
CRM_A_P_PROV_01093_654,CRM_B_O_ORG_0212_114,Primary,2023-05-10
CRM_B_P_PROV_01093_560,CRM_A_O_ORG_0319_524,Primary,2022-11-30
CRM_B_P_PROV_01093_560,CRM_A_O_ORG_0223_252,Secondary,2021-10-02
CRM_B_P_PROV_01093_635,CRM_B_O_ORG_0081_624,Primary,2022-06-08
CRM_B_P_PROV_01093_635,CRM_B_O_ORG_0033_800,Secondary,2021-11-20
CRM_A_P_PROV_01094_779,CRM_B_O_ORG_0357_452,Primary,2023-06-23
CRM_A_P_PROV_01094_779,CRM_B_O_ORG_0187_855,Secondary,2021-01-13
CRM_B_P_PROV_01094_145,CRM_A_O_ORG_0339_355,Primary,2023-07-11
CRM_A_P_PROV_01095_241,CRM_A_O_ORG_0152_348,Primary,2020-12-22
CRM_B_P_PROV_01095_318,CRM_B_O_ORG_0252_901,Primary,2024-11-21
CRM_A_P_PROV_01096_879,CRM_A_O_ORG_0415_293,Primary,2025-09-16
CRM_B_P_PROV_01096_341,CRM_B_O_ORG_0151_417,Primary,2025-08-25
CRM_A_P_PROV_01097_856,CRM_B_O_ORG_0372_420,Primary,2024-01-06
CRM_A_P_PROV_01097_856,CRM_B_O_ORG_0179_981,Secondary,2021-05-27
CRM_B_P_PROV_01097_794,CRM_A_O_ORG_0030_171,Primary,2025-08-17
CRM_B_P_PROV_01097_794,CRM_A_O_ORG_0158_760,Secondary,2023-05-21
CRM_A_P_PROV_01098_557,CRM_A_O_ORG_0260_166,Primary,2021-12-20
CRM_A_P_PROV_01098_557,CRM_B_O_ORG_0366_785,Secondary,2025-03-13
CRM_B_P_PROV_01098_274,CRM_B_O_ORG_0106_446,Primary,2022-02-20
CRM_B_P_PROV_01098_346,CRM_A_O_ORG_0164_850,Primary,2024-12-18
CRM_B_P_PROV_01098_346,CRM_A_O_ORG_0025_365,Secondary,2025-05-18
CRM_A_P_PROV_01099_208,CRM_A_O_ORG_0048_600,Primary,2023-04-19
CRM_B_P_PROV_01099_709,CRM_B_O_ORG_0296_500,Primary,2022-09-06
CRM_B_P_PROV_01099_536,CRM_A_O_ORG_0288_761,Primary,2021-03-15
CRM_A_P_PROV_01100_262,CRM_A_O_ORG_0107_591,Primary,2022-02-10
CRM_B_P_PROV_01100_201,CRM_A_O_ORG_0066_126,Primary,2024-07-30
CRM_B_P_PROV_01100_201,CRM_B_O_ORG_0073_120,Secondary,2025-04-10
CRM_A_P_PROV_01101_455,CRM_B_O_ORG_0095_433,Primary,2024-05-15
CRM_B_P_PROV_01101_965,CRM_B_O_ORG_0387_211,Primary,2025-03-20
CRM_B_P_PROV_01101_966,CRM_A_O_ORG_0027_750,Primary,2020-12-05
CRM_A_P_PROV_01102_399,CRM_B_O_ORG_0084_740,Primary,2025-03-14
CRM_B_P_PROV_01102_220,CRM_A_O_ORG_0115_841,Primary,2025-02-18
CRM_B_P_PROV_01102_220,CRM_B_O_ORG_0015_293,Secondary,2021-08-21
CRM_A_P_PROV_01103_153,CRM_B_O_ORG_0320_239,Primary,2025-12-12
CRM_B_P_PROV_01103_105,CRM_B_O_ORG_0385_383,Primary,2025-02-27
CRM_B_P_PROV_01103_105,CRM_A_O_ORG_0225_150,Secondary,2024-10-02
CRM_A_P_PROV_01104_102,CRM_B_O_ORG_0137_363,Primary,2022-12-13
CRM_A_P_PROV_01104_102,CRM_A_O_ORG_0410_902,Secondary,2022-06-05
CRM_B_P_PROV_01104_904,CRM_A_O_ORG_0129_453,Primary,2024-06-15
CRM_B_P_PROV_01104_904,CRM_A_O_ORG_0123_111,Secondary,2025-09-04
CRM_A_P_PROV_01105_743,CRM_B_O_ORG_0048_189,Primary,2022-04-20
CRM_A_P_PROV_01105_743,CRM_A_O_ORG_0096_721,Secondary,2021-05-09
CRM_B_P_PROV_01105_438,CRM_A_O_ORG_0136_120,Primary,2022-06-20
CRM_A_P_PROV_01106_884,CRM_A_O_ORG_0216_361,Primary,2025-09-13
CRM_B_P_PROV_01106_604,CRM_B_O_ORG_0122_880,Primary,2021-07-19
CRM_A_P_PROV_01107_704,CRM_B_O_ORG_0005_445,Primary,2024-01-04
CRM_A_P_PROV_01107_704,CRM_A_O_ORG_0022_791,Secondary,2023-05-23
CRM_B_P_PROV_01107_420,CRM_B_O_ORG_0416_713,Primary,2021-09-21
CRM_B_P_PROV_01107_420,CRM_A_O_ORG_0159_878,Secondary,2025-02-25
CRM_A_P_PROV_01108_400,CRM_A_O_ORG_0311_777,Primary,2024-08-04
CRM_A_P_PROV_01108_400,CRM_A_O_ORG_0408_541,Secondary,2024-04-18
CRM_B_P_PROV_01108_456,CRM_B_O_ORG_0024_652,Primary,2020-09-07
CRM_A_P_PROV_01108_832,CRM_B_O_ORG_0273_413,Primary,2023-02-08
CRM_A_P_PROV_01109_685,CRM_A_O_ORG_0383_252,Primary,2024-11-28
CRM_A_P_PROV_01109_685,CRM_B_O_ORG_0096_380,Secondary,2021-04-30
CRM_B_P_PROV_01109_225,CRM_B_O_ORG_0348_120,Primary,2021-01-09
CRM_B_P_PROV_01109_225,CRM_B_O_ORG_0067_793,Secondary,2025-07-10
CRM_A_P_PROV_01110_678,CRM_B_O_ORG_0318_681,Primary,2025-01-27
CRM_B_P_PROV_01110_750,CRM_A_O_ORG_0418_236,Primary,2024-12-27
CRM_A_P_PROV_01111_375,CRM_A_O_ORG_0105_332,Primary,2025-02-28
CRM_A_P_PROV_01111_375,CRM_B_O_ORG_0117_212,Secondary,2021-08-18
CRM_B_P_PROV_01111_853,CRM_A_O_ORG_0242_588,Primary,2023-09-08
CRM_A_P_PROV_01112_933,CRM_A_O_ORG_0361_455,Primary,2023-11-29
CRM_A_P_PROV_01112_933,CRM_A_O_ORG_0390_115,Secondary,2025-01-19
CRM_B_P_PROV_01112_436,CRM_A_O_ORG_0138_492,Primary,2024-01-17
CRM_A_P_PROV_01113_687,CRM_B_O_ORG_0025_933,Primary,2023-02-17
CRM_A_P_PROV_01113_687,CRM_A_O_ORG_0281_355,Secondary,2025-10-10
CRM_B_P_PROV_01113_701,CRM_B_O_ORG_0212_114,Primary,2025-04-21
CRM_A_P_PROV_01114_368,CRM_A_O_ORG_0030_171,Primary,2024-10-05
CRM_B_P_PROV_01114_574,CRM_B_O_ORG_0372_420,Primary,2022-11-28
CRM_A_P_PROV_01115_239,CRM_B_O_ORG_0232_287,Primary,2021-04-20
CRM_A_P_PROV_01115_239,CRM_B_O_ORG_0304_602,Secondary,2025-09-02
CRM_B_P_PROV_01115_760,CRM_A_O_ORG_0088_579,Primary,2021-05-29
CRM_A_P_PROV_01116_773,CRM_A_O_ORG_0233_111,Primary,2021-01-09
CRM_A_P_PROV_01116_773,CRM_A_O_ORG_0126_889,Secondary,2022-07-17
CRM_B_P_PROV_01116_899,CRM_B_O_ORG_0327_439,Primary,2021-04-02
CRM_A_P_PROV_01117_675,CRM_A_O_ORG_0402_960,Primary,2022-02-26
CRM_A_P_PROV_01117_675,CRM_B_O_ORG_0359_959,Secondary,2024-09-23
CRM_B_P_PROV_01117_853,CRM_B_O_ORG_0079_369,Primary,2021-07-24
CRM_A_P_PROV_01118_190,CRM_B_O_ORG_0344_318,Primary,2021-01-21
CRM_A_P_PROV_01118_190,CRM_A_O_ORG_0179_829,Secondary,2023-12-14
CRM_B_P_PROV_01118_313,CRM_A_O_ORG_0312_760,Primary,2024-10-01
CRM_A_P_PROV_01119_552,CRM_B_O_ORG_0346_445,Primary,2021-07-16
CRM_B_P_PROV_01119_761,CRM_A_O_ORG_0308_288,Primary,2023-06-17
CRM_B_P_PROV_01119_761,CRM_B_O_ORG_0114_316,Secondary,2020-09-11
CRM_A_P_PROV_01120_276,CRM_A_O_ORG_0108_692,Primary,2022-11-24
CRM_B_P_PROV_01120_982,CRM_B_O_ORG_0163_444,Primary,2023-07-16
CRM_B_P_PROV_01120_982,CRM_B_O_ORG_0217_958,Secondary,2025-04-17
CRM_A_P_PROV_01121_700,CRM_B_O_ORG_0202_101,Primary,2025-12-29
CRM_B_P_PROV_01121_117,CRM_A_O_ORG_0104_783,Primary,2021-06-14
CRM_B_P_PROV_01121_117,CRM_B_O_ORG_0091_710,Secondary,2023-11-26
CRM_A_P_PROV_01122_610,CRM_B_O_ORG_0013_525,Primary,2024-12-04
CRM_A_P_PROV_01122_610,CRM_B_O_ORG_0205_199,Secondary,2024-01-30
CRM_B_P_PROV_01122_606,CRM_A_O_ORG_0301_721,Primary,2022-09-10
CRM_A_P_PROV_01123_959,CRM_A_O_ORG_0377_475,Primary,2023-11-13
CRM_B_P_PROV_01123_338,CRM_B_O_ORG_0412_452,Primary,2025-12-07
CRM_A_P_PROV_01124_442,CRM_A_O_ORG_0360_670,Primary,2025-06-12
CRM_B_P_PROV_01124_194,CRM_B_O_ORG_0368_837,Primary,2025-10-05
CRM_B_P_PROV_01124_194,CRM_A_O_ORG_0160_687,Secondary,2021-01-30
CRM_B_P_PROV_01124_391,CRM_B_O_ORG_0007_462,Primary,2024-03-20
CRM_A_P_PROV_01125_230,CRM_B_O_ORG_0065_271,Primary,2021-02-24
CRM_B_P_PROV_01125_805,CRM_B_O_ORG_0085_511,Primary,2025-04-18
CRM_A_P_PROV_01126_939,CRM_A_O_ORG_0198_112,Primary,2025-04-10
CRM_A_P_PROV_01126_939,CRM_A_O_ORG_0173_337,Secondary,2025-02-17
CRM_B_P_PROV_01126_549,CRM_B_O_ORG_0052_993,Primary,2020-09-02
CRM_A_P_PROV_01127_156,CRM_B_O_ORG_0346_445,Primary,2023-09-02
CRM_B_P_PROV_01127_101,CRM_A_O_ORG_0130_508,Primary,2023-05-09
CRM_A_P_PROV_01128_408,CRM_B_O_ORG_0110_895,Primary,2024-06-16
CRM_B_P_PROV_01128_874,CRM_A_O_ORG_0052_169,Primary,2025-02-13
CRM_A_P_PROV_01129_673,CRM_A_O_ORG_0336_313,Primary,2021-08-09
CRM_B_P_PROV_01129_732,CRM_A_O_ORG_0364_649,Primary,2020-08-20
CRM_B_P_PROV_01129_732,CRM_A_O_ORG_0260_166,Secondary,2023-10-06
CRM_A_P_PROV_01130_319,CRM_A_O_ORG_0184_212,Primary,2024-03-11
CRM_A_P_PROV_01130_319,CRM_B_O_ORG_0087_111,Secondary,2021-04-05
CRM_B_P_PROV_01130_267,CRM_A_O_ORG_0203_899,Primary,2021-07-19
